meeting_id,tot,n,dm_enum,dm_closing,dm_conn,li_aizuchi,li_understand,conf_request,conf_report,su_proposal,su_hedged,su_risk,info,listen,conf,speakup,y_weak,y_nonverbal,y_combined
tv072,218.68600000000004,52,0.0045727664322361,0.0,0.0406976212469019,0.0965768270488279,0.0,0.0,0.0,0.0,0.0,0.0215834575601547,0.9996320343701716,0.991905351307254,0.0002063089982784,0.0606513711223249,0.5130987664495072,0.1904761904761904,0.35759468483036855
tv073,50.26,21,0.0,0.0,0.0358137684042977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3002002702918852,0.0040888396859692,0.5,0.0088859368364555,0.2032937617035775,0.979296066252588,0.5773268724962005
tv074,55.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408966069164803,0.5,0.5,0.5,0.4352241517291201,0.0351966873706003,0.24241091390831357
tv075,274.84,79,0.067748508222966,0.0,0.1106825789550284,0.0049483335758985,0.0347838742541114,0.0,0.0,0.0,0.0175374763498762,0.0376218890991122,0.9999989492577062,0.9990385635898676,0.0002063089982784,0.2237490174384279,0.55574820982107,0.6207027241444809,0.587056285724954
tv076,166.48,51,0.0709995194617972,0.0078087457952907,0.1399567515617491,0.0,0.0122537241710715,0.0,0.0,0.0422873618452666,0.0,0.0367611725132148,0.9999986467015364,0.4372134742719198,0.0002063089982784,0.9998686010298704,0.6093217577504013,0.5293551114638843,0.5707778342403
tv077,38.28,18,0.073667711598746,0.0527690700104492,0.0,0.0,0.0919540229885057,0.0,0.0,0.0,0.0,0.0,0.999991067861536,0.9387261714334026,0.5,0.1466075338698598,0.6463311932911996,0.5286685783338793,0.5896178128817713
tv078,28.379999999999995,12,0.0,0.0,0.3791402396053558,0.007751937984496,0.076109936575053,0.0,0.2374911909795631,0.2374911909795631,0.0,0.1945031712473573,0.6076040908673526,0.9990385635898676,0.9996931558402028,0.999997054789799,0.9015832162718056,0.3627697229087079,0.6418751124707924
tv079,79.24,17,0.0,0.0,0.0880868248359414,0.0,0.0111055022715799,0.0,0.0729429581019685,0.0194346289752651,0.0,0.0,0.3002002702918852,0.4372134742719198,0.9996931558402028,0.7725356374263865,0.6274106344575987,0.407320752380149,0.521327311296268
tv080,49.9,11,0.0,0.0,0.1787575150300601,0.0,0.1054108216432865,0.0,0.0,0.1118236472945893,0.0,0.0,0.6076040908673526,0.9943186938471684,0.5,0.9998374375847068,0.7754400555748069,0.2008281573498964,0.49847712063040006
tv081,510.5721875,95,0.0,0.0,0.0882343400266,0.0065416802594637,0.0,0.0,0.0045830933554327,0.0100671366867197,0.004465578141191,0.0133183909474113,0.5118624152730179,0.2178145925712954,0.581204772372965,0.9909248011640488,0.5754516453453318,0.5693581780538303,0.5725145941108281
tv082,180.44,56,0.0115273775216138,0.0,0.1035247173575703,0.0537020616271337,0.0116382176900908,0.0,0.0,0.0,0.0,0.0,0.9996320343701716,0.9999568740495752,0.0002063089982784,0.004521877866023,0.501079273821012,0.3775192167395065,0.4415233263077264
tv083,71.36,26,0.0,0.0381165919282511,0.1065022421524662,0.0,0.0,0.0,0.0,0.0,0.0,0.0215807174887892,0.3350931808096259,0.0040888396859692,0.0013652851975152,0.0606513711223249,0.1002996692038588,0.6645962732919255,0.372290632374307
